TransactionID,CustomerID,MovieID,RentalDate,ReturnDate,RentalCost,LateFee,RewindFlag,CreatedDate,UpdatedDate
2AA7ED41-9938-4499-B256-0BCE3A39E735,BEDE2931-70FA-4EF9-AB82-41E7527FE65B,A880B850-73AD-482A-80E2-5A64BF0C06AA,20180305,20180310,2.95,2.00,0,2018-03-05,2018-03-10
CC529829-5585-4904-84F2-2E376CD0EC40,D42EBFE4-37D9-4814-A01F-5301103D258A,C984894A-2513-4D0C-BB8B-295950CBF3B6,20180305,20180310,4.95,2.00,0,2018-03-05,2018-03-10
22DC5A7D-6258-47D3-AC05-36EFDC806553,706CCEE5-4E7B-42F7-953B-C86DF761586E,DB8FBB3C-F706-4D2E-9EE8-DAD0A1CA87F2,20180305,20180310,4.95,2.00,0,2018-03-05,2018-03-10
47DFF3A8-062F-4B08-9E60-5FAA85621B0B,B781642A-7A76-4315-9476-15FBB72F5317,35D55902-5F9D-49E1-880C-9520437E2B98,20180305,20180310,4.95,2.00,0,2018-03-05,2018-03-10
5FA111B6-8EAC-4A55-AC34-8CFEE977E5BF,28D189D2-C6F3-4775-A58D-12DAE82F50FE,ACF07F2D-CBDC-452F-89D1-AB0455DD0B71,20180305,20180310,2.95,2.00,0,2018-03-05,2018-03-10
43F50854-059E-4C72-AD46-9F9864E0D247,248B5F8A-ABF4-4957-ADEB-B4B98A6C03E9,B4E92514-36DD-43ED-9D78-F1CB809F9AAF,20180305,20180310,4.95,2.00,0,2018-03-05,2018-03-10
F4A7325D-6B0C-4E0C-B281-F09E98AFAD98,E430AFB5-3AE0-44DB-A0AF-9CA11AE80125,8CE9012E-0B6E-44D9-8171-AF22889F0313,20180306,20180310,4.95,1.00,0,2018-03-06,2018-03-10
AABAA3C7-01AC-4C4D-BC91-F1BD2ED36AEC,FB32BB33-BB45-4635-9601-34E812DB8906,D9D925B8-FEAD-4292-8B26-8CE143901D5D,20180306,20180310,2.95,1.00,0,2018-03-06,2018-03-10
81BB8C75-E9F6-4603-A2A9-F12B546A7CD0,4B302B91-A1D1-4C7A-BC98-8BBB37339124,B4E92514-36DD-43ED-9D78-F1CB809F9AAF,20180306,20180310,4.95,1.00,1,2018-03-06,2018-03-10
A495FC45-8071-4CE7-A5BA-F3232B8A9CB8,A64DCA71-D8CC-4F9F-AC07-68D5060DDACA,3F381BC4-CDE4-461B-A1EB-AD33F726B778,20180306,20180310,2.95,1.00,0,2018-03-06,2018-03-10
02A1FD77-9312-43DC-B678-E1CD9495F5FE,35E060C7-F3C8-4D18-8140-5CF80EF34CAC,18CDFFA0-D799-459A-8ECA-7353E7454E11,20180306,20180310,4.95,1.00,0,2018-03-06,2018-03-10
660F911D-AA38-4FF5-A481-E477833113F3,0CB25692-6FD8-4E6B-BB4C-55D8A8C33BCE,AB4A6310-3B35-4C0C-A958-82D8BB1F4BAF,20180306,20180310,2.95,1.00,1,2018-03-06,2018-03-10
5774477E-BE4B-4DF3-BAB1-E6363F57D3F5,9CA21C61-1A4F-435C-94AE-9BCC73E388A5,A3FD3829-C91A-4101-9E01-C835F24E0B6C,20180306,20180310,4.95,1.00,1,2018-03-06,2018-03-10
D1877B27-330B-4EAE-8742-DEF762185269,0AAE3A3C-8AA7-4411-85FE-BEE55C59F562,CCB42962-CAD5-4E80-8F68-F96901D2256A,20180306,20180310,4.95,1.00,1,2018-03-06,2018-03-10
75E1F3DA-2951-4D65-898C-D7C319228311,F1452EF4-1889-4E25-8EEF-3D10C0599428,EB0A808B-D200-4E4D-B1D8-A3CDD0CD1E1A,20180306,20180310,4.95,1.00,1,2018-03-06,2018-03-10
C045F676-A49E-4766-B0F1-B901722B17DF,A384AD93-26A4-4ED1-89B5-526471BB4914,154E2266-A0B6-419F-8958-F642BF2433D0,20180306,20180310,2.95,1.00,1,2018-03-06,2018-03-10
FAAAE5CC-E32C-4B5F-8C48-BBE998028296,58A6E6E5-B4CD-4A19-B4C0-5ECB1627038A,F1E6889F-8C6A-455E-AE05-6F68FDD192CE,20180306,20180310,4.95,1.00,1,2018-03-06,2018-03-10
0C67EEDA-C74E-4A79-9410-CF5262C05B30,0768152B-2E5A-443E-88E2-62434E7EA09E,F39C5332-733F-4905-AFA6-847BF1E659C1,20180306,20180310,2.95,1.00,1,2018-03-06,2018-03-10
1B19CD12-A3AC-452B-8B9A-AF413F0E00CD,4B302B91-A1D1-4C7A-BC98-8BBB37339124,F6FF951F-D523-4997-8561-0CE0720695F2,20180306,20180310,2.95,1.00,0,2018-03-06,2018-03-10
296F5CDB-5206-4641-B323-B847C9390D4C,D7125DBE-F242-4D62-B817-9FF04F463420,26C8951F-5F08-41BB-8724-24A42575B166,20180306,20180310,2.95,1.00,1,2018-03-06,2018-03-10
B0C0F684-622D-4C62-B414-B3E52EE01492,6798EEE0-E899-4301-B8D1-59F3B40B63D1,ED1B1EAC-2461-4FE9-B95F-083BCD5963B3,20180306,20180310,4.95,1.00,0,2018-03-06,2018-03-10
EC8CFEA8-39FE-4E5D-8D59-B3262E2C7466,310887B6-5FF7-47CE-84A9-F350F9D92B9E,F1E6889F-8C6A-455E-AE05-6F68FDD192CE,20180306,20180310,4.95,1.00,0,2018-03-06,2018-03-10
D6E139E6-47C6-4CAE-806E-B3976F565519,A384AD93-26A4-4ED1-89B5-526471BB4914,DF89B7E1-C921-4677-9753-620A078A6338,20180306,20180310,2.95,1.00,1,2018-03-06,2018-03-10
97923BCC-1386-4616-8FDB-9B529D8726E0,314D398A-551E-46C8-80DF-CD600FC1B760,5A61686F-8E70-452C-B591-B038FF757382,20180306,20180310,4.95,1.00,1,2018-03-06,2018-03-10
0A6D66EB-B5CA-4DB7-8016-9B8B9EB1E282,D61E6E18-A323-4438-8FFC-3103A6AA86F4,14141160-A89E-414F-8CAB-AB0BC33907B1,20180306,20180310,4.95,1.00,0,2018-03-06,2018-03-10
