TransactionID,CustomerID,MovieID,RentalDate,ReturnDate,RentalCost,LateFee,RewindFlag,CreatedDate,UpdatedDate
C8650765-2223-4B7E-B216-067370CC8BE1,D6A63C46-FB25-44D5-A530-4742A997A17F,6F52420F-909C-4A8C-8441-7D5E4350D952,20180406,20180411,2.95,2.00,1,2018-04-06,2018-04-11
AC830E73-F6BB-4D03-8270-152E9F9F57E5,236AF0F9-3123-46BE-BB70-EC3D03AFF147,27ADBC6F-A14E-42DE-9899-1491AF11931D,20180406,20180411,2.95,2.00,1,2018-04-06,2018-04-11
E2B5BD8C-2C72-4DAD-9716-2FD53840F493,248B5F8A-ABF4-4957-ADEB-B4B98A6C03E9,60460567-E615-41F6-AE9B-6691C6C95ED1,20180406,20180411,2.95,2.00,0,2018-04-06,2018-04-11
5255E53B-6507-4253-AC71-5831CF79C3B8,33C81844-09BF-48F4-AAF9-9D2E5AD7CCE4,84DC1C9B-A0A5-4949-9A92-6A1863C550FC,20180406,20180411,4.95,2.00,0,2018-04-06,2018-04-11
C80B87F2-766A-4BAB-80DC-44498037925B,743C1A10-817C-4495-A5CD-FE41F28C0CEE,4DFA71AC-6AB2-4AAB-97C1-08EDFF999532,20180406,20180411,4.95,2.00,0,2018-04-06,2018-04-11
993BFB0F-B364-4D3F-B8FB-867168FE8D5F,9864AA6C-2FE9-414E-9BF5-43F81DBEA47D,3775EF67-B321-49F4-A151-C49828D1C0BE,20180406,20180411,2.95,2.00,1,2018-04-06,2018-04-11
A3ECFDE0-580D-4332-8153-828EC215E132,FABC9F96-98D1-4381-B071-8797D4D2AEC7,BA4E83FA-4678-438F-A28D-FA810BBF16FF,20180406,20180411,2.95,2.00,1,2018-04-06,2018-04-11
FAED038B-D371-4DB8-A257-A25232E4EFCA,FA0039A7-8698-455E-A894-219243FBFD7E,2CB7B313-3E06-400A-A9D8-E2ADDAD98362,20180406,20180411,2.95,2.00,0,2018-04-06,2018-04-11
F6B7FB33-FFC6-4838-9584-9A97A9FAF356,D6A63C46-FB25-44D5-A530-4742A997A17F,E8883F89-F20E-45DC-8CAC-2836522BD63A,20180406,20180411,4.95,2.00,0,2018-04-06,2018-04-11
D1CE5E76-A523-4811-80F4-D3E0F13AF15D,C1CB6720-C287-4EFA-8607-354F8652A8DE,37A8AF48-929E-48C9-9570-FCF51D23C011,20180406,20180411,4.95,2.00,0,2018-04-06,2018-04-11
07991BCC-E07A-4391-9C10-CDCE7C5C5562,156B955F-144C-464C-AEA0-71E054DFA891,4DFA71AC-6AB2-4AAB-97C1-08EDFF999532,20180406,20180411,4.95,2.00,0,2018-04-06,2018-04-11
67287F01-2EBA-4E4A-BD2C-E84464DA2BD9,4656DD9F-3993-424A-B14A-3B4259552035,2A8B8917-EADB-4B32-A727-CDA47154FE88,20180407,20180411,4.95,1.00,1,2018-04-07,2018-04-11
7EBC2AD3-25BD-4B00-A988-F1BE67E6483F,9CA21C61-1A4F-435C-94AE-9BCC73E388A5,BEA8259C-5C59-43E7-859D-422AA191FA3D,20180407,20180411,4.95,1.00,1,2018-04-07,2018-04-11
3C24193A-9141-40C9-96CE-E57E653B4B81,792BC953-83D5-45DC-98CA-673C05F6D589,BEA8259C-5C59-43E7-859D-422AA191FA3D,20180407,20180411,4.95,1.00,0,2018-04-07,2018-04-11
675A19CF-6DBA-4173-AEDE-DCD2ADD42CB6,FABC9F96-98D1-4381-B071-8797D4D2AEC7,0C3429F3-DDD7-4C67-9CBA-AEFC7F5D3CA4,20180407,20180411,2.95,1.00,0,2018-04-07,2018-04-11
B55C40A3-B546-44C4-BFA4-DCE0453F0881,248B5F8A-ABF4-4957-ADEB-B4B98A6C03E9,9EE281CD-CB37-41FD-9846-3F0127E4A594,20180407,20180411,2.95,1.00,1,2018-04-07,2018-04-11
EC3327D4-77C9-4AE1-BB06-CEB81B8C5B14,A3F0AAA0-6C49-4DF1-A565-2776848601C1,731D66EC-79A0-46EB-8FD0-5C04F34FBCE6,20180407,20180411,2.95,1.00,0,2018-04-07,2018-04-11
1F49CA33-9205-402F-9C18-BED97F91FE1B,3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,84DC1C9B-A0A5-4949-9A92-6A1863C550FC,20180407,20180411,4.95,1.00,0,2018-04-07,2018-04-11
