TransactionID,CustomerID,MovieID,RentalDate,ReturnDate,RentalCost,LateFee,RewindFlag,CreatedDate,UpdatedDate
F93F2AA0-029F-4B0E-8FA8-E814F708B96D,0AAE3A3C-8AA7-4411-85FE-BEE55C59F562,D2885F64-E4EC-4933-A8BB-CD785F2A01BD,20180107,20180112,2.95,2.00,0,2018-01-07,2018-01-12
ADD4F0D6-E358-462F-8298-D95A2212E1AB,84207B0B-9A67-4F48-A1D8-D3A7CE6AB5BD,C7C88E6E-9818-4F25-A5A2-913D76BC1AFE,20180107,20180112,4.95,2.00,0,2018-01-07,2018-01-12
D124CACE-B6C5-49EF-A3ED-E664A4513135,F8B369DE-73A9-454C-9C89-588AE10C46B9,72FDBAC9-F156-4A30-92EE-3D177573C621,20180107,20180112,4.95,2.00,1,2018-01-07,2018-01-12
135C0344-D220-4BAE-AD5A-AB5EFF739A7C,5E117FD6-6077-4E76-BA88-35D7F1D50B6B,56E3E09F-3926-4F87-8A99-E82F7E496D9A,20180107,20180112,4.95,2.00,1,2018-01-07,2018-01-12
BCD00A68-20E2-44C6-85E5-A085EB9A0135,8A6D7861-7BEF-4F28-8654-6E430F447EC0,AB8ED7E1-41F6-42AF-A4BE-8CE658092C5A,20180107,20180112,4.95,2.00,0,2018-01-07,2018-01-12
1D2EC244-75D0-4B5D-9718-926365CAF813,0CB25692-6FD8-4E6B-BB4C-55D8A8C33BCE,2CB7B313-3E06-400A-A9D8-E2ADDAD98362,20180107,20180112,4.95,2.00,0,2018-01-07,2018-01-12
46081C35-5A61-48CC-A712-8A869B0A4FC8,CA15B5B8-C8E2-4467-8C61-66E703B5C482,F8EA040B-C316-4A81-B81E-864520403E28,20180107,20180112,2.95,2.00,1,2018-01-07,2018-01-12
BECF9147-4EE1-4F0C-930C-3ED88BA5D2D4,482F0BD6-C167-4B30-8EBF-9ED1604402D0,AB8ED7E1-41F6-42AF-A4BE-8CE658092C5A,20180107,20180112,4.95,2.00,1,2018-01-07,2018-01-12
304F9A16-9590-491B-86BA-5958EE2C154B,32D9D5A3-773C-4C70-838D-7D7FA12A46DD,DF754167-115D-48B1-AD59-187FEE4E1A68,20180107,20180112,2.95,2.00,1,2018-01-07,2018-01-12
B27A6C73-9FF2-4867-A35F-6FF3320743EB,3BA863F6-C9DD-4AC9-A85D-05D6F5F72383,BAE03802-14DA-4328-B61D-7B6A53ABF4D3,20180107,20180112,2.95,2.00,1,2018-01-07,2018-01-12
