TransactionID,CustomerID,MovieID,RentalDate,ReturnDate,RentalCost,LateFee,RewindFlag,CreatedDate,UpdatedDate
3560395A-7C3F-46F7-8796-249F786B3671,D56AC638-70E1-42C2-8B47-A37B812B1DCA,0C1A90B3-66A6-49CA-A4AE-B49CBEE70137,20180203,20180208,4.95,2.00,0,2018-02-03,2018-02-08
B56CCAEB-E7C8-4863-A70E-2E09BA284BDD,308CE9CF-EF8D-4ECD-8570-A5EF9C6A1656,D83AF6D9-E80E-4A64-982C-833068DDE4CE,20180203,20180208,2.95,2.00,0,2018-02-03,2018-02-08
80ED7756-FF90-4C58-8770-6ED7BA4C1F5C,16E9F859-3EEC-41E6-AD94-2ABA593F0D5D,FF5BD5D0-A3B7-4B41-9859-9D6EDDD7EBD7,20180203,20180208,4.95,2.00,0,2018-02-03,2018-02-08
865AB6DA-7ED1-4899-9144-4D0C63E4F3BA,3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,ECD85033-536C-49E2-B22B-B11C151EBFDC,20180203,20180208,2.95,2.00,0,2018-02-03,2018-02-08
6CD42FD6-CA84-44AE-9F57-86C6DB71DEC8,56C4AE1F-FF32-4D57-8147-D0D8EA5E6286,50D806E3-1370-4B55-9ADB-B6C1C1844577,20180203,20180208,2.95,2.00,1,2018-02-03,2018-02-08
9458A667-5C68-4F2D-AD0A-A28C087C69E2,3062B86E-66C1-4A23-BFE5-5753B180DF88,90A1FFE3-CB81-4D8E-A8F1-D59D43034C1E,20180203,20180208,4.95,2.00,1,2018-02-03,2018-02-08
E785162E-90E6-4E99-911F-A4F20B79F3C8,3291F9D7-B7CF-4D89-A634-61B9F231B8FA,6DA76F49-7663-4FA8-B4CD-AC624DC82DC3,20180203,20180208,2.95,2.00,1,2018-02-03,2018-02-08
B3FED05D-97A2-4DB4-9B53-9F61AB4BCA2A,FB32BB33-BB45-4635-9601-34E812DB8906,9E3533AF-647B-4B40-8785-5401684C894D,20180203,20180208,2.95,2.00,0,2018-02-03,2018-02-08
D953F4B7-9F87-4B2C-A9EA-D5E63F38F261,000367E9-81DA-45D3-9391-DB4A3143C76E,ACF07F2D-CBDC-452F-89D1-AB0455DD0B71,20180203,20180208,2.95,2.00,1,2018-02-03,2018-02-08
5328C754-1C2C-4802-B83A-CAD64F266026,000367E9-81DA-45D3-9391-DB4A3143C76E,720FDD98-2F77-4910-AAB6-AE3D67A6CC12,20180203,20180208,4.95,2.00,0,2018-02-03,2018-02-08
0B3417D8-45E8-4EC0-96D2-B8BE8D8DA789,AA7AFFDE-B309-449D-AA74-D983A04DC043,FA92C8E9-63DF-4C28-822D-9ACAFD5D8E87,20180203,20180208,4.95,2.00,0,2018-02-03,2018-02-08
A991BD22-9D44-432C-8870-E77508DDA005,4B302B91-A1D1-4C7A-BC98-8BBB37339124,FDD7B95F-F3BF-4E38-8BCF-036ADD425BC7,20180204,20180208,2.95,1.00,0,2018-02-04,2018-02-08
374EFBE8-F0A8-43C5-A727-C22174D3A521,FA0039A7-8698-455E-A894-219243FBFD7E,E0E7C661-3D28-4353-85F5-882C5FA7CC3D,20180204,20180208,4.95,1.00,1,2018-02-04,2018-02-08
DA2BE7D6-C82B-4DA6-80B9-A8E673731F4C,3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,6631B0A5-5645-4045-8F55-AFC47843921D,20180204,20180208,4.95,1.00,1,2018-02-04,2018-02-08
15B425CE-16F1-4BAE-8406-9052264AB7FA,4B302B91-A1D1-4C7A-BC98-8BBB37339124,FA92C8E9-63DF-4C28-822D-9ACAFD5D8E87,20180204,20180208,4.95,1.00,0,2018-02-04,2018-02-08
