TransactionID,CustomerID,MovieID,RentalDate,ReturnDate,RentalCost,LateFee,RewindFlag,CreatedDate,UpdatedDate
9137DD5F-40C1-452E-856B-EFCF5762668A,23D28B5F-EA9A-440A-BDEA-6929D7915838,FEAADB4E-A144-431A-B634-370618F4038B,20180222,20180227,4.95,2.00,0,2018-02-22,2018-02-27
FBC981F3-4D3F-4C5D-A152-DAC5C9259C23,B8B9CE77-91FC-4DFE-B691-89C96E6CFE47,EDFB66E9-5C7B-4AD2-ACAF-BBEA8BC65107,20180222,20180227,4.95,2.00,1,2018-02-22,2018-02-27
76EEF8ED-D5A4-4989-ADDB-E11C8A12D143,4D25A206-1465-4617-A3CF-6C21BD28B6A9,07381262-2925-4A42-AC9E-5721D1CFE0AA,20180222,20180227,2.95,2.00,0,2018-02-22,2018-02-27
C067FD81-EFF1-4749-AADA-D193064C0D4D,308CE9CF-EF8D-4ECD-8570-A5EF9C6A1656,FEAADB4E-A144-431A-B634-370618F4038B,20180222,20180227,4.95,2.00,0,2018-02-22,2018-02-27
6456F161-9868-4176-9868-ABB555EB0E22,B8B9CE77-91FC-4DFE-B691-89C96E6CFE47,922F66A5-721D-4F0E-BF5C-5B0B85B513AC,20180222,20180227,4.95,2.00,0,2018-02-22,2018-02-27
D47E3217-2BF6-43E6-A0CD-B00CCC80E75A,B8B9CE77-91FC-4DFE-B691-89C96E6CFE47,D5683943-DF6B-40D3-9DA5-5A01CFC7712E,20180222,20180227,2.95,2.00,1,2018-02-22,2018-02-27
C686FAAE-45A0-4993-A828-B779C4AE72EC,4FEC161A-90D0-494C-B0CA-AA08B10D2161,F53C7C4D-D640-454A-8902-21F09DC2F400,20180222,20180227,2.95,2.00,0,2018-02-22,2018-02-27
D80E4AF7-417E-482C-A2BD-B700E3D39FFE,0CB25692-6FD8-4E6B-BB4C-55D8A8C33BCE,E6B58DC5-08F1-4D54-A8EA-D09338302423,20180222,20180227,4.95,2.00,0,2018-02-22,2018-02-27
6A7F53ED-AEDF-4365-91AA-8306D947CA6E,797D5EC7-48F4-49EC-9266-0BB7180F252C,FEAADB4E-A144-431A-B634-370618F4038B,20180222,20180227,4.95,2.00,1,2018-02-22,2018-02-27
72638370-7F09-4177-BD79-86704B72BDC9,4D25A206-1465-4617-A3CF-6C21BD28B6A9,FEDC2FDC-AA27-4F7B-ABF7-4097A817A0AD,20180222,20180227,2.95,2.00,1,2018-02-22,2018-02-27
