TransactionID,CustomerID,MovieID,RentalDate,ReturnDate,RentalCost,LateFee,RewindFlag,CreatedDate,UpdatedDate
DB0EFB30-2C60-4AFB-A39B-BB895C92D99B,D42EBFE4-37D9-4814-A01F-5301103D258A,3AA6F077-618E-4BEA-A178-806E664FE1CC,20180115,20180120,4.95,2.00,0,2018-01-15,2018-01-20
B73FF9ED-FC2B-4090-93D9-A6E78FC032F5,319BD965-AA15-4017-87C1-5DF1ED690E3E,49707BD7-5C63-46F2-9AF7-BC14D5C5D12B,20180115,20180120,2.95,2.00,1,2018-01-15,2018-01-20
4BE7EDCC-CCF8-4F26-B5DB-604B57CBE8B5,319BD965-AA15-4017-87C1-5DF1ED690E3E,8E2773BF-F809-415A-9028-30429AE69C5C,20180115,20180120,4.95,2.00,0,2018-01-15,2018-01-20
A4E887E7-95D6-4F88-BDC8-1D17EA073292,35E060C7-F3C8-4D18-8140-5CF80EF34CAC,8E2773BF-F809-415A-9028-30429AE69C5C,20180116,20180120,4.95,1.00,0,2018-01-16,2018-01-20
4969922E-BC4C-4B74-ABB7-1E4C83BB843E,BB2ACFEF-F4C2-40FE-9376-12D1BE6E27FE,C8BB5F5B-C6EB-4C42-811E-7FCCB6D2619A,20180116,20180120,4.95,1.00,0,2018-01-16,2018-01-20
254C7901-11CE-46CF-B3B2-08760101778E,43ED1B51-3C5F-492B-BAB8-B6A41112C7E2,55855230-F589-4FF2-9AF8-B6E364BB76BA,20180116,20180120,2.95,1.00,1,2018-01-16,2018-01-20
710D8B1E-993B-4D1C-A819-0E1AD51C92EF,308CE9CF-EF8D-4ECD-8570-A5EF9C6A1656,4789F839-CBFF-42CD-B93E-DC900B11CC0E,20180116,20180120,2.95,1.00,1,2018-01-16,2018-01-20
926E73DF-F48C-4D4F-8A96-0C2010575B35,F91C97E2-D2A9-437E-B680-D9729F0A69E2,5D490CE8-2900-4327-B846-C0CFA31D69BF,20180116,20180120,4.95,1.00,0,2018-01-16,2018-01-20
C34333D5-C27A-4C51-9B72-043CC7995101,2581CA70-395C-4582-8A72-24AE7ED59330,F2C140E9-4C4B-48D1-A44E-D2A66EEF06BE,20180116,20180120,2.95,1.00,1,2018-01-16,2018-01-20
8B6B19A0-40EE-4300-B50C-06469F745A37,0CB25692-6FD8-4E6B-BB4C-55D8A8C33BCE,FB357EF8-93AA-40F0-BC7B-038241B0FB2E,20180116,20180120,4.95,1.00,1,2018-01-16,2018-01-20
B7E8D49D-DB85-4AFE-B2C4-01B6F71B6889,2581CA70-395C-4582-8A72-24AE7ED59330,1C048A1D-4A36-4B3A-ABE9-A064B584A713,20180116,20180120,2.95,1.00,0,2018-01-16,2018-01-20
582C49EA-0262-4F43-9219-2B7CB9CFFDD4,B15FF7F9-11D7-48D8-9DA9-F1083D47318A,3AA6F077-618E-4BEA-A178-806E664FE1CC,20180116,20180120,4.95,1.00,0,2018-01-16,2018-01-20
2FAF2954-DBDA-4A97-956B-23BD6897B423,F1452EF4-1889-4E25-8EEF-3D10C0599428,2EB035B9-E524-466D-B366-5379AB9B274D,20180116,20180120,2.95,1.00,0,2018-01-16,2018-01-20
