TransactionID,CustomerID,MovieID,RentalDate,ReturnDate,RentalCost,LateFee,RewindFlag,CreatedDate,UpdatedDate
4C44587A-338F-4603-8C05-E1FC8CB14D1A,C1CB6720-C287-4EFA-8607-354F8652A8DE,E2BF260D-439C-4434-9C30-94DFC090D4E1,20180125,20180130,4.95,2.00,0,2018-01-25,2018-01-30
89B6EE28-4A61-44F9-B980-D3940A5FB08D,B14EA582-B33C-4143-8A4C-BFF86096329A,43DBD351-6321-41BC-AFDF-9C640D72BAC0,20180125,20180130,4.95,2.00,1,2018-01-25,2018-01-30
4804ADC2-CB0E-41BC-8BB3-D4A9BB56FB58,396E2801-AB13-4ADF-BB09-F6A53383F63F,0DC563F7-0928-48B9-BF12-3826AE77409C,20180125,20180130,4.95,2.00,0,2018-01-25,2018-01-30
1B556923-9193-472D-9F9C-AD23FAAB00D9,B14EA582-B33C-4143-8A4C-BFF86096329A,CE389419-CC3C-4784-9FBA-50AD2B65C03E,20180125,20180130,2.95,2.00,0,2018-01-25,2018-01-30
8763A01D-7B5E-419F-BFD7-9C8DC36F20F4,B15FF7F9-11D7-48D8-9DA9-F1083D47318A,43DBD351-6321-41BC-AFDF-9C640D72BAC0,20180125,20180130,4.95,2.00,1,2018-01-25,2018-01-30
2D779AE8-E6C2-4DFE-8104-8C3F8F243CC7,B8B9CE77-91FC-4DFE-B691-89C96E6CFE47,0C87B85C-D065-4BA6-B949-313BCC2C9AFD,20180125,20180130,4.95,2.00,0,2018-01-25,2018-01-30
0F10FE08-5245-44D3-B096-3E7184605033,C1CB6720-C287-4EFA-8607-354F8652A8DE,33733FBC-1E80-4FD3-AEAD-AB9CDEF27876,20180125,20180130,4.95,2.00,0,2018-01-25,2018-01-30
B341FC12-49FB-4E16-BA7D-408A00E514C0,D5558AAB-BC2E-47A8-B20C-AAF7F6E5EAE1,854F4F88-55F4-4965-8103-297AE047C0B2,20180125,20180130,4.95,2.00,1,2018-01-25,2018-01-30
E8F38D00-8D43-4451-8625-423D35063328,236AF0F9-3123-46BE-BB70-EC3D03AFF147,70891C8B-D242-430B-92E8-C105667D789C,20180125,20180130,4.95,2.00,0,2018-01-25,2018-01-30
14ECDD6A-DCE1-4C6C-ABA4-37C544697DEF,BB2ACFEF-F4C2-40FE-9376-12D1BE6E27FE,43DBD351-6321-41BC-AFDF-9C640D72BAC0,20180125,20180130,4.95,2.00,0,2018-01-25,2018-01-30
3EE6E387-999A-4C21-B94B-34139BE25D02,0E4897ED-2271-49B8-98DA-2EAD15F23850,7AAC18CA-FEC8-495D-8807-82C4A9E2FADF,20180125,20180130,2.95,2.00,1,2018-01-25,2018-01-30
317AA55F-6425-429D-BA4A-15FE7BD09CB7,5FA8CB33-6C30-4425-914B-3A25E8A73B52,33733FBC-1E80-4FD3-AEAD-AB9CDEF27876,20180125,20180130,4.95,2.00,0,2018-01-25,2018-01-30
3522C508-4C2C-4FC4-BE0A-139D4CAC4A5F,3BA863F6-C9DD-4AC9-A85D-05D6F5F72383,854F4F88-55F4-4965-8103-297AE047C0B2,20180125,20180130,4.95,2.00,1,2018-01-25,2018-01-30
8BB2FAF8-8D2B-40EC-B57A-0FCFEBCB347B,BB2ACFEF-F4C2-40FE-9376-12D1BE6E27FE,04C3EF64-2138-464E-8A12-DBBA448E1489,20180125,20180130,2.95,2.00,0,2018-01-25,2018-01-30
962DDE30-E58D-48B1-8182-1A521F8ADFB6,BB2ACFEF-F4C2-40FE-9376-12D1BE6E27FE,594C7E59-8823-4620-B150-0C23254BF26B,20180125,20180130,2.95,2.00,1,2018-01-25,2018-01-30
B8365D5D-1677-4DF9-B17E-0D111A107676,C1CB6720-C287-4EFA-8607-354F8652A8DE,54193F5A-C0FE-4753-A44A-5620CE4E5BDA,20180125,20180130,2.95,2.00,1,2018-01-25,2018-01-30
2B75B280-94FD-45E7-A270-1E88E5D91B32,D42EBFE4-37D9-4814-A01F-5301103D258A,D8426A74-DD99-4B64-A817-1B3205474C7F,20180126,20180130,2.95,1.00,0,2018-01-26,2018-01-30
57730BAE-6174-4532-9C2A-259CE1EC9EBE,E430AFB5-3AE0-44DB-A0AF-9CA11AE80125,84EC3AE0-E74D-439B-A28C-26E49C1F9EEF,20180126,20180130,2.95,1.00,0,2018-01-26,2018-01-30
4A142E80-9B8E-430C-BD0E-2AB41D5B3F02,C1CB6720-C287-4EFA-8607-354F8652A8DE,EEBF7FB5-2A5A-4887-A74F-83545469005A,20180126,20180130,2.95,1.00,0,2018-01-26,2018-01-30
7DBB3D41-9324-44EB-9926-398BC1C2580C,B14EA582-B33C-4143-8A4C-BFF86096329A,33733FBC-1E80-4FD3-AEAD-AB9CDEF27876,20180126,20180130,4.95,1.00,1,2018-01-26,2018-01-30
7F367791-7667-4DA8-9453-385327CB7ED1,F8B369DE-73A9-454C-9C89-588AE10C46B9,DD5BF93F-8197-4EB6-8838-44195D8E54CF,20180126,20180130,2.95,1.00,0,2018-01-26,2018-01-30
1C0414DF-0D3A-4844-8BA6-36357CBCCEB7,4D25A206-1465-4617-A3CF-6C21BD28B6A9,70891C8B-D242-430B-92E8-C105667D789C,20180126,20180130,4.95,1.00,0,2018-01-26,2018-01-30
2177E531-8646-4862-9119-6299BEC72B09,B8B9CE77-91FC-4DFE-B691-89C96E6CFE47,DF418640-13F5-464E-B84C-0D57CD929D9E,20180126,20180130,4.95,1.00,0,2018-01-26,2018-01-30
A12E726A-A81B-4491-8013-69EA5A41F341,3C52474B-041A-4E91-8C91-C10C4FA409E3,31018E1E-F00C-4994-844A-3AAA7E6700B5,20180126,20180130,2.95,1.00,1,2018-01-26,2018-01-30
9396D6AA-9C6C-4A5B-A4A3-6B8A673D9074,0185BCF5-4098-4065-9C90-9B84E822A9A7,82AA3186-FB68-456E-B5C5-A2F0CEE48FAC,20180126,20180130,2.95,1.00,0,2018-01-26,2018-01-30
95EFD000-CF4A-42D4-9F41-5561F8B5018A,18ED2E51-D127-43C1-9E1E-548169144CBA,683442C2-0FCD-4CDE-A45B-7439BAB944A2,20180126,20180130,2.95,1.00,1,2018-01-26,2018-01-30
F75A74B2-218D-4CE3-83DE-528AD47C1EAE,550581B7-88E5-4466-A314-06A1CE29ACFD,43DBD351-6321-41BC-AFDF-9C640D72BAC0,20180126,20180130,4.95,1.00,0,2018-01-26,2018-01-30
FE40BA5A-7E4C-4648-917A-537DD88D4ADF,D05444AD-4558-40BA-A022-047D53E8ACF8,854F4F88-55F4-4965-8103-297AE047C0B2,20180126,20180130,4.95,1.00,1,2018-01-26,2018-01-30
A2A02BF9-6AFA-40E5-A0E7-3DF9FAE2C2F6,C1CB6720-C287-4EFA-8607-354F8652A8DE,0C7B2DF3-0815-4BCC-947A-4F1A2DE4362D,20180126,20180130,2.95,1.00,1,2018-01-26,2018-01-30
91AA5926-E0C2-42B5-8C81-46EA9A1C54A6,14042897-9C47-4E60-962F-0CAFB43F90FE,0C3429F3-DDD7-4C67-9CBA-AEFC7F5D3CA4,20180126,20180130,2.95,1.00,0,2018-01-26,2018-01-30
83BBCC82-CBCF-41B6-B23C-8F0FCDFF8B9B,D9AE66B2-F4B9-40BB-B0BD-74769C47EBD9,4B2AB53B-44D2-4764-A041-87FEC2DC0AAD,20180126,20180130,2.95,1.00,1,2018-01-26,2018-01-30
E342478C-4A51-44AC-BA9A-B61C52C91C7F,35E060C7-F3C8-4D18-8140-5CF80EF34CAC,70891C8B-D242-430B-92E8-C105667D789C,20180126,20180130,4.95,1.00,1,2018-01-26,2018-01-30
C096DC28-4571-4B65-9DC7-B2A9C32BEE2C,A3F0AAA0-6C49-4DF1-A565-2776848601C1,93054B71-6049-49B5-B7E7-5348A3045A37,20180126,20180130,2.95,1.00,0,2018-01-26,2018-01-30
A154E6C3-33A2-4AAA-A43F-D64F6AF0369D,F8B369DE-73A9-454C-9C89-588AE10C46B9,A486DB18-BC77-46CD-B225-A2BDB02CEA5A,20180126,20180130,2.95,1.00,0,2018-01-26,2018-01-30
D5D4170D-82AB-4B33-B44F-C74982CDD173,3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,42ADDF19-6B10-4C6A-B503-F0330818E8E7,20180126,20180130,2.95,1.00,0,2018-01-26,2018-01-30
