TransactionID,CustomerID,MovieID,RentalDate,ReturnDate,RentalCost,LateFee,RewindFlag,CreatedDate,UpdatedDate
BC609283-7BB0-4A16-B732-0B0D8992C6D0,70E9F4BF-CF0D-43A6-9337-FCA7AC292ACF,8FEC8334-90BC-4841-AA04-EACB4EC32B40,20180112,20180117,4.95,2.00,1,2018-01-12,2018-01-17
07358D91-DCDB-4371-9708-367850452CA9,3291F9D7-B7CF-4D89-A634-61B9F231B8FA,803779D0-F909-4432-A642-2CB0E3EBB256,20180112,20180117,2.95,2.00,0,2018-01-12,2018-01-17
0AE013DF-0B33-4F49-BB71-5E13CB81BAE7,3BA863F6-C9DD-4AC9-A85D-05D6F5F72383,99DC4AE9-9443-4F7E-AE28-A662023A7AC4,20180112,20180117,2.95,2.00,0,2018-01-12,2018-01-17
210D3362-C55A-4E1B-83BE-78199B72BAAD,000367E9-81DA-45D3-9391-DB4A3143C76E,34D75545-6AE3-4622-B806-CA98241F3504,20180112,20180117,2.95,2.00,1,2018-01-12,2018-01-17
8B0122E0-B193-4378-B3E0-717FD338ED28,58A6E6E5-B4CD-4A19-B4C0-5ECB1627038A,96277365-56BD-44BC-8913-05CFEDA82297,20180112,20180117,2.95,2.00,1,2018-01-12,2018-01-17
234C8AC9-0645-44E2-B091-6F09F5CC2ACD,3955985F-77AB-4FA8-B34E-C87F72BE52CB,FA339ADA-6186-48B4-844A-C922B46E08E1,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
5FFD77BB-1530-485F-979B-44DC74DDCFFE,F41A357C-44F1-4F0A-BAAD-3660D1774D61,FA339ADA-6186-48B4-844A-C922B46E08E1,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
FA1125A7-89DE-4E2E-98AE-3FA95446AD43,34BFAE92-C57A-4C66-9D8F-349B391E202B,72549985-D05B-4AF6-B075-AE8EA6A0FF01,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
19B536BF-619C-453C-9B6B-459A4EC1ED80,B14EA582-B33C-4143-8A4C-BFF86096329A,72549985-D05B-4AF6-B075-AE8EA6A0FF01,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
6DCB9732-F580-42BD-938C-B72A78CC11AC,23744E24-C344-4641-A0ED-326507C89C94,CF809312-F7BB-4816-AF9E-94C822FE70D5,20180112,20180117,2.95,2.00,0,2018-01-12,2018-01-17
887DCC7A-3B5C-4461-983C-B898103384A8,34BFAE92-C57A-4C66-9D8F-349B391E202B,C417546E-270C-42F4-92AA-36477D997AF5,20180112,20180117,2.95,2.00,0,2018-01-12,2018-01-17
ECBDD347-F085-4EC4-8FEB-AA0A2224C10B,0AAE3A3C-8AA7-4411-85FE-BEE55C59F562,5B6024AA-A80A-4229-BF85-3D1696EF34CF,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
C2A35178-2982-4C18-B41A-A877A5F36962,319BD965-AA15-4017-87C1-5DF1ED690E3E,55E834AF-987E-4F70-81EE-479A0F72C95F,20180112,20180117,2.95,2.00,0,2018-01-12,2018-01-17
B1E14CD7-049F-4E70-A99C-A1487F0C429D,18E2BAE0-4997-4A48-A4CF-BF1D3E1C37DB,AB15F13E-A9F3-459B-885B-5965EA86C4F3,20180112,20180117,2.95,2.00,1,2018-01-12,2018-01-17
4D3F2345-42A3-4687-B79B-C9877C936ED2,23744E24-C344-4641-A0ED-326507C89C94,4A4E7291-2377-4AA2-9D82-8FD9E063FBD0,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
5AD08A65-15EE-4EF4-9C58-D13FA53A6495,23744E24-C344-4641-A0ED-326507C89C94,AB4A6310-3B35-4C0C-A958-82D8BB1F4BAF,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
CFF78C63-96D7-44C7-8709-C509444255D1,18ED2E51-D127-43C1-9E1E-548169144CBA,72549985-D05B-4AF6-B075-AE8EA6A0FF01,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
2672FEBD-B5DD-451D-9CFC-DFEA3D254EAF,9DD340A8-1019-4206-A6BB-56EE546137C1,D6075C13-27B4-4450-AB6D-180E73920EEB,20180112,20180117,2.95,2.00,0,2018-01-12,2018-01-17
60FB4435-50E2-4FDA-AC1D-E15117DF460A,16E9F859-3EEC-41E6-AD94-2ABA593F0D5D,72549985-D05B-4AF6-B075-AE8EA6A0FF01,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
CC5DF898-5BD5-4C78-9250-DD9B3261AF21,23744E24-C344-4641-A0ED-326507C89C94,3293D062-70E7-4DFA-9F7F-D83EE80808F1,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
D405DEDF-34FD-4E2C-8D29-E6EF2BCBD4D6,0AAE3A3C-8AA7-4411-85FE-BEE55C59F562,4A4E7291-2377-4AA2-9D82-8FD9E063FBD0,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
8C3554F8-C238-49BF-B7AA-E7F601C9AE5D,A384AD93-26A4-4ED1-89B5-526471BB4914,5B6024AA-A80A-4229-BF85-3D1696EF34CF,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
A5297048-8C96-4991-9427-F3185738745B,A3F0AAA0-6C49-4DF1-A565-2776848601C1,5A5B1B2E-166A-4698-83B9-B27545AEA0A4,20180112,20180117,4.95,2.00,0,2018-01-12,2018-01-17
CC29F862-6487-4DAE-89F4-F5014B929E31,23744E24-C344-4641-A0ED-326507C89C94,55E834AF-987E-4F70-81EE-479A0F72C95F,20180112,20180117,2.95,2.00,0,2018-01-12,2018-01-17
A82426D8-5816-446C-8764-ED9190B8C129,A64DCA71-D8CC-4F9F-AC07-68D5060DDACA,94C97163-59D7-46D0-93ED-55BC82727D82,20180113,20180117,2.95,1.00,1,2018-01-13,2018-01-17
